name,ra,dec,access,imagename,paper_id,flag_discovery,z_source,z_source_secure,flag_zsource,z_lens,z_lens_secure,flag_zlens,source_type,lens_type,n_img,image_conf,image_sep,flag_confirmed,flag_candidate,score,original_score,flag_contaminant,contaminant_type,info
KIDS1420-0059,215.0476,-0.9865,PUB,,2018MNRAS.480.1163S,True,,,,,,,QUASAR,GALAXY,2.0,,,False,False,,2.5,True,QUASAR+STAR,C.L.: Based on Gaia proper motions at least the Northern component is a star
KIDS1421+0157,215.3795,1.9647,PUB,,2018MNRAS.480.1163S,True,,,,,,,QUASAR,GALAXY,2.0,,,False,True,0.25,2.5,False,,Possible Arc
KIDS1429-0203,217.2862,-2.0509,PUB,,2018MNRAS.480.1163S,True,,,,,,,QUASAR,GALAXY,2.0,,,False,True,0.5,2.0,False,,
KIDS1435+0215,218.7803,2.2656,PUB,,2018MNRAS.480.1163S,True,,,,,,,QUASAR,GALAXY,2.0,,,False,True,0.5,2.0,False,,
KIDS1442-0147,220.5606,-1.7945,PUB,,2018MNRAS.480.1163S,True,,,,,,,QUASAR,GALAXY,2.0,,,False,True,0.25,2.5,False,,C.L.: Appears to be galaxies
KIDS1442-0126,220.5753,-1.4401,PUB,,2018MNRAS.480.1163S,True,,,,,,,QUASAR,GALAXY,2.0,,,False,True,0.25,2.0,False,,
KIDS1448-0216,222.1692,-2.2731,PUB,,2018MNRAS.480.1163S,True,,,,,,,QUASAR,GALAXY,2.0,,,False,True,0.75,2.0,False,,
KIDS1449+0045,224.8121,0.752,PUB,,2018MNRAS.480.1163S,True,,,,,,,QUASAR,GALAXY,2.0,,,False,True,0.25,2.0,False,,
KIDS1453+0039,223.4478,0.6575,PUB,,2018MNRAS.480.1163S,True,1.093,,,,,,QUASAR,GALAXY,2.0,,,False,True,2.25,2.5,False,,One of the components has a QSO-like SDSS spectrum (z = 1.093)
KIDS1459-0241,224.9871,-2.6962,PUB,,2018MNRAS.480.1163S,True,,,,,,,QUASAR,GALAXY,2.0,,,False,True,1.75,2.0,False,,
KIDS1518+0056,229.6734,0.9358,PUB,,2018MNRAS.480.1163S,True,,,,,,,QUASAR,GALAXY,2.0,,,False,False,,1.5,True,QUASAR+STAR,Caution:the components seem to have different colours; C.L.: Based on Gaia proper motions at least the Westerrn component is a star
KIDS1530-0034,232.5078,-0.5709,PUB,,2018MNRAS.480.1163S,True,,,,,,,QUASAR,GALAXY,2.0,,,False,True,0.25,1.5,False,,
KIDS1544-0009,236.2308,-0.1599,PUB,,2018MNRAS.480.1163S,True,,,,,,,QUASAR,GALAXY,2.0,,,False,True,1.5,1.5,False,,
KIDS1547-0014,236.8286,-0.2397,PUB,,2018MNRAS.480.1163S,True,,,,,,,QUASAR,GALAXY,2.0,,,False,False,,1.5,True,QUASAR+STAR,C.L.: Based on Gaia proper motions at least the Southern component is a star
KIDS1550+0221,237.7387,2.3629,PUB,,2018MNRAS.480.1163S,True,,,,,,,QUASAR,GALAXY,2.0,,,False,True,2.5,2.5,False,,Caution:the components seem to have different colours
KIDS1551-0009,237.8918,-0.1509,PUB,,2018MNRAS.480.1163S,True,,,,,,,QUASAR,GALAXY,2.0,,,False,True,1.75,1.5,False,,
KIDS2204-3222,331.0909,-32.3827,PUB,,2018MNRAS.480.1163S,True,,,,,,,QUASAR,GALAXY,2.0,,,False,False,,2.5,True,QUASAR+STAR,C.L.: Based on Gaia proper motions at least the North-Eastern component is a star
KIDS2219-3056,334.9363,-30.934,PUB,,2018MNRAS.480.1163S,True,,,,,,,QUASAR,GALAXY,2.0,,,False,False,,2.0,True,QUASAR+STAR,C.L.: Based on Gaia proper motions at least the Western component is a star
KIDS2224-3154,336.2228,-31.9098,PUB,,2018MNRAS.480.1163S,True,,,,,,,QUASAR,GALAXY,2.0,,,False,True,1.25,2.5,False,,
KIDS2228-2837,337.1916,-28.6299,PUB,,2018MNRAS.480.1163S,True,,,,,,,QUASAR,GALAXY,2.0,,,False,True,1.0,2.5,False,,
KIDS2232-3220,338.0328,-32.3397,PUB,,2018MNRAS.480.1163S,True,,,,,,,QUASAR,GALAXY,2.0,,,False,True,1.5,3.0,False,,Very low separation between components <0.2 arcsec
KIDS2232-3417,338.1226,-34.2842,PUB,,2018MNRAS.480.1163S,True,,,,,,,QUASAR,GALAXY,2.0,,,False,True,0.75,2.0,False,,
KIDS2236-3400,339.2337,-34.0008,PUB,,2018MNRAS.480.1163S,True,,,,,,,QUASAR,GALAXY,2.0,,,False,True,0.75,2.0,False,,
KIDS2241-3404,340.4759,-34.0785,PUB,,2018MNRAS.480.1163S,True,,,,,,,QUASAR,GALAXY,2.0,,,False,False,,2.0,True,STARS,C.L.: Based on Gaia proper motions
KIDS2243-3428,340.9079,-34.4725,PUB,,2018MNRAS.480.1163S,True,,,,,,,QUASAR,GALAXY,4.0,,,False,True,2.25,2.0,False,,"Possible QUAD, however colours are not convincing"
KIDS2259-3218,344.8108,-32.3093,PUB,,2018MNRAS.480.1163S,True,,,,,,,QUASAR,GALAXY,2.0,,,False,False,,2.0,True,STARS,Possible QUAD; C.L.: Based on Gaia proper motions
KIDS2300-3104,345.0493,-31.0687,PUB,,2018MNRAS.480.1163S,True,,,,,,,QUASAR,GALAXY,2.0,,,False,True,0.5,2.5,False,,
KIDS2318-3222,349.5234,-32.3714,PUB,,2018MNRAS.480.1163S,True,,,,,,,QUASAR,GALAXY,2.0,,,False,True,1.0,2.5,False,,
KIDS2335-3042,353.9544,-30.7016,PUB,,2018MNRAS.480.1163S,True,,,,,,,QUASAR,GALAXY,2.0,,,False,False,,2.5,True,STARS,C.L.: Based on Gaia proper motions
