name,ra,dec,access,imagename,paper_id,flag_discovery,z_source,z_source_secure,flag_zsource,z_lens,z_lens_secure,flag_zlens,source_type,lens_type,n_img,image_conf,image_sep,flag_confirmed,flag_candidate,score,original_score,flag_contaminant,contaminant_type,info
PMNJ0134-0931,23.64858,-9.51747,PUB,,2002ApJ...564..143W,True,2.216,True,False,0.7645,True,False,"QUASAR, RED QUASAR",GALAXY,5.0,,0.7,True,,,,,,
