name,ra,dec,access,imagename,paper_id,flag_discovery,z_source,z_source_secure,flag_zsource,z_lens,z_lens_secure,flag_zlens,source_type,lens_type,n_img,image_conf,image_sep,flag_confirmed,flag_candidate,candidate_score,original_score,flag_contaminant,contaminant_type,info
PKS1830-211,278.41625,-21.061111,PUB,,1988MNRAS.231..229P,True,2.51,True,False,0.886,True,False,"RADIO-LOUD, QUASAR",GALAXY,2.0,,0.99,True,,,,,,
