name,ra,dec,access,imagename,paper_id,flag_discovery,z_source,z_source_secure,flag_zsource,z_lens,z_lens_secure,flag_zlens,source_type,lens_type,n_img,image_conf,image_sep,flag_confirmed,flag_candidate,score,original_score,flag_contaminant,contaminant_type,info
Q1009-0252,153.06622,-3.1176,PUB,,1993LIACo..31..153S,,2.74,True,True,,,,QUASAR,GALAXY,2.0,,1.54,True,,,,,,
Q1148+0055,177.8147,0.6406,PUB,,1993LIACo..31..153S,,,,,,,,QUASAR,GALAXY,2.0,,3.9,False,,,,True,PROJECTED QUASARS,
