name,ra,dec,access,imagename,paper_id,flag_discovery,z_source,z_source_secure,flag_zsource,z_lens,z_lens_secure,flag_zlens,source_type,lens_type,n_img,image_conf,image_sep,flag_confirmed,flag_candidate,score,original_score,flag_contaminant,contaminant_type,info
DECALSJ0852-0148,133.22459,-1.81396,PUB,,2022arXiv220806356D,False,,,,,,,QUASAR,GALAXY,,,3.23,,,,C,,,
DECALSJ0904-0122,136.20593,-1.36977,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,3.32,,True,1.0,C,,,
DECALSJ0907-0214,136.87237,-2.24925,PUB,,2022arXiv220806356D,False,,,,,,,QUASAR,GALAXY,,,1.83,,,,C,,,
DECALSJ0907+6224,136.96638,62.4114,PUB,,2022arXiv220806356D,False,,,,,,,QUASAR,GALAXY,,,4.33,,,,C,,,
DECALSJ0920+2241,140.21142,22.68716,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,1.34,,True,0.75,C,,,
DECALSJ0935-0538,143.8467,-5.6435,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,1.76,,True,1.0,C,,,
DECALSJ0936+4912,144.24908,49.2009,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,2.87,,True,1.25,C,,,
DECALSJ0940+0815,145.11318,8.26269,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,1.85,,True,1.0,C,,,
DECALSJ0940+4714,145.19525,47.23939,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,0.72,,True,1.0,C,,,
DECALSJ0942+2310,145.64573,23.17533,PUB,,2022arXiv220806356D,False,,,,,,,QUASAR,GALAXY,,,2.48,,,,C,,,
DECALSJ0945+2224,146.32061,22.41643,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,2.11,,True,1.0,C,,,
DECALSJ1006+3040,151.57625,30.67663,PUB,,2022arXiv220806356D,False,,,,,,,QUASAR,GALAXY,,,1.03,,,,C,,,
DECALSJ1009+1615,152.31712,16.26011,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,2.3,,True,1.0,C,,,
DECALSJ1016+1556,154.08573,15.94066,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,3.02,,True,0.75,C,,,
DECALSJ1029+2623,157.30937,26.39448,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,1.86,,,,C,,,
DECALSJ1036+6127,159.00996,61.46133,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,4.12,,True,0.5,C,,,
DECALSJ1102+2624,165.58684,26.40778,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,1.4,,True,2.0,C,,,
DECALSJ1104+1537,166.013,15.62586,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,2.03,,True,0.75,C,,,
DECALSJ1108-0558,167.08471,-5.98324,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,1.29,,True,2.25,C,,,
DECALSJ1120-0718,170.08469,-7.31401,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,1.76,,True,1.0,C,,,
DECALSJ1124-0051,171.0412,-0.85875,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,2.61,,True,0.5,C,,,
DECALSJ1134-0434,173.72448,-4.57128,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,1.93,,True,1.0,C,,,
DECALSJ1136+4227,174.08614,42.45847,PUB,,2022arXiv220806356D,False,,,,,,,QUASAR,GALAXY,,,2.22,,,,C,,,
DECALSJ1139+4143,174.94608,41.73089,PUB,,2022arXiv220806356D,False,,,,,,,QUASAR,GALAXY,,,3.1,,,,C,,,
DECALSJ1139+7113,174.96328,71.22313,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,4.86,,True,1.5,C,,,
DECALSJ1142+0440,175.53206,4.67943,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,1.92,,True,1.5,C,,,
DECALSJ1149+0904,177.28388,9.07838,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,3.01,,True,1.0,C,,,
DECALSJ1156+0712,179.12723,7.21552,PUB,,2022arXiv220806356D,True,2.5563,True,,,,,QUASAR,GALAXY,,,2.08,,True,0.75,C,,,
DECALSJ1156-0726,179.20915,-7.43334,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,1.86,,True,0.75,C,,,
DECALSJ1158+1235,179.59489,12.58851,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,3.54,,True,0.5,C,,,
DECALSJ1201+4013,180.32908,40.22127,PUB,,2022arXiv220806356D,False,,,,,,,QUASAR,GALAXY,,,1.72,,,,C,,,
DECALSJ1206-0024,181.56029,-0.41559,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,1.38,,True,1.0,C,,,
DECALSJ1209+1136,182.49028,11.61649,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,2.82,,True,0.75,C,,,
DECALSJ1216+1518,184.08131,15.31362,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,1.9,,True,0.5,C,,,
DECALSJ1237+3314,189.26686,33.23995,PUB,,2022arXiv220806356D,True,1.2877,True,,,,,QUASAR,GALAXY,,,1.62,,True,1.75,C,,,
DECALSJ1250+2225,192.69396,22.43213,PUB,,2022arXiv220806356D,True,2.5083,True,,,,,QUASAR,GALAXY,,,1.9,,True,1.5,C,,,
DECALSJ1255+0737,193.93238,7.6298,PUB,,2022arXiv220806356D,False,,,,,,,QUASAR,GALAXY,,,1.7,,,,C,,,
DECALSJ1256+3302,194.13062,33.04816,PUB,,2022arXiv220806356D,True,2.5588,True,,,,,QUASAR,GALAXY,,,0.51,,True,2.5,C,,,
DECALSJ1259+1241,194.98174,12.69827,PUB,,2022arXiv220806356D,False,2.1787,True,,,,,QUASAR,GALAXY,,,3.55,,,,C,,,
DECALSJ1310-0500,197.72449,-5.01172,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,2.96,,True,0.75,C,,,
DECALSJ1311+5044,197.84977,50.73977,PUB,,2022arXiv220806356D,True,1.057,True,,,,,QUASAR,GALAXY,,,2.39,,True,1.0,C,,,
DECALSJ1324+0554,201.13763,5.90646,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,2.08,,True,0.75,C,,,
DECALSJ1331+0335,202.94249,3.59598,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,3.26,,True,1.0,C,,,
DECALSJ1336+0308,204.06301,3.13939,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,3.15,,True,1.0,C,,,
DECALSJ1337+1500,204.47802,15.01342,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,1.49,,True,1.25,C,,,
DECALSJ1341+5445,205.31806,54.76585,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,3.3,,True,0.75,C,,,
DECALSJ1350-0310,207.53214,-3.17163,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,1.99,,True,0.75,C,,,
DECALSJ1350+5224,207.62734,52.4018,PUB,,2022arXiv220806356D,True,0.9747,True,,,,,QUASAR,GALAXY,,,3.37,,True,1.0,C,,,
DECALSJ1353+0132,208.3046,1.54888,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,2.18,,True,1.0,C,,,
DECALSJ1359+3229,209.96021,32.48675,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,1.73,,True,0.75,C,,,
DECALSJ1401+7250,210.40668,72.83679,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,4.59,,True,1.0,C,,,
DECALSJ1403+0805,210.8059,8.09225,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,1.6,,True,0.75,C,,,
DECALSJ1407+1204,211.91633,12.06943,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,2.11,,True,0.75,C,,,
DECALSJ1423+1544,215.84576,15.7438,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,0.85,,True,1.0,C,,,
DECALSJ1425+5312,216.40035,53.21342,PUB,,2022arXiv220806356D,True,0.914,True,,,,,QUASAR,GALAXY,,,3.33,,True,0.75,C,,,
DECALSJ1431-0443,217.855,-4.72741,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,2.34,,True,0.75,C,,,
DECALSJ1432+5104,218.16291,51.07556,PUB,,2022arXiv220806356D,False,1.1925,True,,,,,QUASAR,GALAXY,,,0.64,,,,C,,,
DECALSJ1455+2707,223.90825,27.12281,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,1.06,,True,1.5,C,,,
DECALSJ1456-0636,224.04126,-6.61134,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,3.06,,True,0.75,C,,,
DECALSJ1507+3647,226.92063,36.78989,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,1.96,,True,1.5,C,,,
DECALSJ1511-0558,227.92873,-5.97398,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,3.79,,True,0.75,C,,,
DECALSJ1520+2341,230.08278,23.68531,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,3.77,,True,0.75,C,,,
DECALSJ1537+0435,234.45985,4.59042,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,1.85,,True,0.5,C,,,
DECALSJ1605+1327,241.40547,13.46665,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,4.49,,True,0.5,C,,,
DECALSJ1629+0435,247.4394,4.59273,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,3.34,,True,0.75,C,,,
DECALSJ1643+3156,250.79744,31.93907,PUB,,2022arXiv220806356D,True,0.5863,True,,,,,QUASAR,GALAXY,,,2.36,False,False,,C,True,QUASAR PAIR,
DECALSJ1644+0345,251.05657,3.7634,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,0.9,,True,0.25,C,,,
DECALSJ1657+3038,254.30423,30.63964,PUB,,2022arXiv220806356D,True,1.3984,True,,,,,QUASAR,GALAXY,,,0.61,,True,2.0,C,,,
DECALSJ1704+1817,256.13546,18.29101,PUB,,2022arXiv220806356D,False,,,,,,,QUASAR,GALAXY,,,2.19,,,,C,,,
DECALSJ1709+1628,257.44389,16.47585,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,3.66,,True,0.5,C,,,
DECALSJ1722+1412,260.50551,14.21015,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,1.61,,True,0.25,C,,,
DECALSJ1732+1738,263.08122,17.64705,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,2.95,,True,0.25,C,,,
DECALSJ1738+1430,264.7007,14.50682,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,1.57,,True,1.0,C,,,
DECALSJ1739+3947,264.9151,39.78563,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,2.95,,True,0.5,C,,,
DECALSJ1747+2212,266.77104,22.20458,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,2.74,,True,0.75,C,,,
DECALSJ1749+1904,267.43884,19.07309,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,4.96,,True,0.25,C,,,
DECALSJ1752+7355,268.21033,73.92326,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,2.93,,True,0.5,C,,,
DECALSJ1759+7122,269.82868,71.3711,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,2.49,,True,1.0,C,,,
DECALSJ1759+6809,269.98595,68.15595,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,1.51,,True,1.25,C,,,
DECALSJ1800+5304,270.01511,53.08327,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,2.85,,True,1.5,C,,,
DECALSJ1801+2839,270.36868,28.66599,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,0.65,,True,1.25,C,,,
DECALSJ1809+5530,272.39256,55.50551,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,1.34,,True,0.5,C,,,
DECALSJ1819+3542,274.95551,35.70263,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,0.9,,True,2.0,C,,,
DECALSJ1820+3142,275.19405,31.7053,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,2.29,,True,0.5,C,,,
DECALSJ1827+7126,276.83809,71.434,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,1.89,,True,2.25,C,,,
DECALSJ1830+3835,277.69465,38.59617,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,2.83,,True,0.1,C,,,
DECALSJ1844+4338,281.24322,43.63962,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,1.36,,True,0.1,C,,,
DECALSJ1853+4639,283.48447,46.66314,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,0.99,,True,0.25,C,,,
DECALSJ2006-5252,301.55259,-52.87267,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,0.32,,True,0.0,C,,,
DECALSJ2030+0155,307.56528,1.91788,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,1.38,,True,0.0,C,,,
DECALSJ2035+0635,308.87014,6.58898,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,1.92,,True,0.5,C,,,
DECALSJ2054-0152,313.7172,-1.8761,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,4.47,,True,0.25,C,,,
DECALSJ2104-4318,316.23634,-43.31288,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,1.83,,True,0.75,C,,,
DECALSJ2107-0455,316.77376,-4.91873,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,2.25,,True,0.75,C,,,
DECALSJ2111+1106,317.78734,11.11167,PUB,,2022arXiv220806356D,False,1.0026,True,,,,,QUASAR,GALAXY,,,0.54,,,,C,,,
DECALSJ2137+1122,324.44821,11.37973,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,4.22,,True,1.0,C,,,
DECALSJ2143+1234,325.88429,12.5744,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,0.77,,True,0.75,C,,,
DECALSJ2150-5359,327.53881,-53.99579,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,2.82,,True,0.75,C,,,
DECALSJ2205+1154,331.25777,11.9133,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,2.49,,True,0.75,C,,,
DECALSJ2205-5054,331.29697,-50.90617,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,1.0,,True,0.25,C,,,
DECALSJ2210+1908,332.55995,19.14825,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,2.86,,True,0.25,C,,,
DECALSJ2215-1354,333.80166,-13.90851,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,2.31,,True,0.75,C,,,
DECALSJ2219-5702,334.88518,-57.03371,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,1.92,,True,1.0,C,,,
DECALSJ2221-6320,335.43962,-63.33658,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,3.83,,True,1.0,C,,,
DECALSJ2236+1801,339.13813,18.01667,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,3.39,,True,1.5,C,,,
DECALSJ2238-1109,339.70419,-11.1523,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,4.55,,True,1.5,C,,,
DECALSJ2246+2521,341.63444,25.35632,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,4.83,False,False,,C,True,STARS,
DECALSJ2250-6047,342.53233,-60.79019,PUB,,2022arXiv220806356D,False,,,,,,,QUASAR,GALAXY,,,3.05,,,,C,,,
DECALSJ2251+0016,342.94957,0.27751,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,1.87,,True,0.25,C,,,
DECALSJ2252-3956,343.14262,-39.94923,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,2.26,,True,1.0,C,,,
DECALSJ2254+2353,343.72101,23.89852,PUB,,2022arXiv220806356D,True,0.4866,True,,,,,QUASAR,GALAXY,,,3.69,False,False,,C,True,PROJECTED QUASARS,
DECALSJ2256+2223,344.05116,22.39402,PUB,,2022arXiv220806356D,False,,,,,,,QUASAR,GALAXY,,,1.63,,,,C,,,
DECALSJ2258-4829,344.56936,-48.49697,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,1.41,,True,2.5,C,,,
DECALSJ2300-6322,345.19434,-63.37139,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,2.78,,True,0.5,C,,,
DECALSJ2301-1342,345.47282,-13.70793,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,2.25,,True,1.0,C,,,
DECALSJ2302-4154,345.63089,-41.91586,PUB,,2022arXiv220806356D,False,,,,,,,QUASAR,GALAXY,,,1.22,,,,C,,,
DECALSJ2303-4844,345.87457,-48.74183,PUB,,2022arXiv220806356D,False,,,,,,,QUASAR,GALAXY,,,3.41,,,,C,,,
DECALSJ2313-6328,348.30884,-63.48272,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,2.04,,True,0.75,C,,,
DECALSJ2314+0323,348.55347,3.39309,PUB,,2022arXiv220806356D,False,,,,,,,QUASAR,GALAXY,,,1.87,,,,C,,,
DECALSJ2326-0104,351.54265,-1.07438,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,3.26,,True,0.5,C,,,
DECALSJ2333+2854,353.45329,28.9036,PUB,,2022arXiv220806356D,True,1.671,True,,,,,QUASAR,GALAXY,,,0.78,,True,2.0,C,,,
DECALSJ2343+0435,355.87727,4.59951,PUB,,2022arXiv220806356D,False,,,,,,,QUASAR,GALAXY,,,1.23,,,,C,,,
DECALSJ2345-0908,356.49293,-9.13492,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,2.61,,True,1.0,C,,,
DECALSJ2353-4539,358.36347,-45.65175,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,1.49,,True,2.25,C,,,
DECALSJ2355-5430,358.90747,-54.51048,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,3.29,,True,0.5,C,,,
DECALSJ2356+1826,359.12823,18.43543,PUB,,2022arXiv220806356D,True,,,,,,,QUASAR,GALAXY,,,2.98,,True,1.5,C,,,
