name,ra,dec,access,imagename,paper_id,flag_discovery,z_source,z_source_secure,flag_zsource,z_lens,z_lens_secure,flag_zlens,source_type,lens_type,n_img,image_conf,image_sep,flag_confirmed,flag_candidate,candidate_score,original_score,flag_contaminant,contaminant_type,info
SDSS J095126.56+324601.4,147.8626,32.76534,PUB,,2010AJ....140..403I,TRUE,1.552,,,,,,QUASAR,,,,17.3,FALSE,FALSE,,,TRUE,PROJECTED QUASARS,Colour candidate; QSO pair; has follow-up spectrum/1.928/1.552
SDSS J095454.99+373419.9,148.7286,37.57218,PUB,,2010AJ....140..403I,TRUE,1.884,,,,,,QUASAR,,,,3.14,FALSE,FALSE,,,TRUE,PROJECTED QUASARS,Colour candidate; QSO pair; has follow-up spectrum/1.540/1.893
SDSS J095820.72+291901.1,149.5885,29.31619,PUB,,2010AJ....140..403I,TRUE,1.537,,,,,,QUASAR,,,,14.75,FALSE,FALSE,,,TRUE,QUASAR+STAR,Colour candidate; No lens object; C.L.: QSO+star based on Gaia proper motions
SDSS J101211.29+365030.7,153.0465,36.83958,PUB,,2010AJ....140..403I,TRUE,1.678,,,,,,QUASAR,,,,16.6,FALSE,FALSE,,,TRUE,QUASAR PAIR,"Colour candidate; No lens object, binary QSO; has follow-up spectrum/1.678"
SDSS J101753.63+414931.4,154.4707,41.82416,PUB,,2010AJ....140..403I,TRUE,2.114,,,,,,QUASAR,,,,17.08,FALSE,FALSE,,,TRUE,QUASAR+STAR,Colour candidate; QSO+star; has follow-up spectrum
SDSS J102335.90+384909.4,155.8997,38.81911,PUB,,2010AJ....140..403I,TRUE,1.362,,,,,,QUASAR,,,,1.71,FALSE,TRUE,0.1,,FALSE,,Colour candidate; No lens object
SDSS J103149.35+371055.2,157.9572,37.18163,PUB,,2010AJ....140..403I,TRUE,2.116,,,,,,QUASAR,,,,9.73,FALSE,FALSE,,,TRUE,QUASAR+STAR,Colour candidate; QSO+star; has follow-up spectrum
SDSS J103419.11+124608.0,158.5797,12.76915,PUB,,2010AJ....140..403I,TRUE,2.104,,,,,,QUASAR,,,,1.95,FALSE,FALSE,,,TRUE,QUASAR+STAR,Colour candidate; No lens object; C.L.: QSO+star based on Gaia proper motions
SDSS J104655.40+292045.7,161.7294,29.34694,PUB,,2010AJ....140..403I,TRUE,1.139,,,,,,QUASAR,,,,11.03,FALSE,FALSE,,,TRUE,QUASAR+STAR,Colour candidate; No lens object; C.L.: QSO+star based on Gaia proper motions
SDSS J111727.07+420003.0,169.3628,42.00045,PUB,,2010AJ....140..403I,TRUE,1.154,,,,,,QUASAR,,,,2.78,FALSE,TRUE,0.1,,FALSE,,Colour candidate; No lens object
SDSS J112331.19+134954.5,170.8798,13.83158,PUB,,2010AJ....140..403I,TRUE,1.352,,,,,,QUASAR,,,,1.73,FALSE,FALSE,,,TRUE,QUASAR+STAR,Colour candidate; QSO+star; has follow-up spectrum
SDSS J112856.75+143352.2,172.2349,14.56411,PUB,,2010AJ....140..403I,TRUE,1.533,,,,,,QUASAR,,,,11.22,FALSE,FALSE,,,TRUE,QUASAR+STAR,Colour candidate; No lens object; C.L.: QSO+star based on Gaia proper motions
SDSS J113358.60+063625.7,173.4929,6.60776,PUB,,2010AJ....140..403I,TRUE,1.57,,,,,,QUASAR,,,,9.9,FALSE,FALSE,,,TRUE,QUASAR+STAR,Colour candidate; No lens object; C.L.: QSO+star based on Gaia proper motions
SDSS J120450.54+442835.8,181.211,44.47638,PUB,,2010AJ....140..403I,TRUE,1.142,,,,,,QUASAR,,,,3.06,FALSE,FALSE,,,TRUE,PROJECTED QUASARS,Colour candidate; QSO pair; has follow-up spectrum/1.814/1.14
SDSS J120629.64+433217.5,181.6235,43.53862,PUB,,2010AJ....140..403I,FALSE,1.79,,,,,,QUASAR,,,,3.04,TRUE,FALSE,,,FALSE,,Colour candidate; SDSS lens; has follow-up spectrum/1.790
SDSS J121646.05+352941.5,184.1916,35.49487,PUB,,2010AJ....140..403I,FALSE,2.012,,,,,,QUASAR,,,,1.45,TRUE,FALSE,,,FALSE,,Colour candidate; SDSS lens; has follow-up spectrum/2.012
SDSS J121653.10+350503.7,184.2242,35.08534,PUB,,2010AJ....140..403I,TRUE,1.854,,,,,,QUASAR,,,,18.82,FALSE,FALSE,,,TRUE,PROJECTED QUASARS,Colour candidate; QSO pair; has follow-up spectrum/1.800/1.854
SDSS J122109.50+364732.2,185.2895,36.79322,PUB,,2010AJ....140..403I,TRUE,1.859,,,,,,QUASAR,,,,6.76,FALSE,FALSE,,,TRUE,PROJECTED QUASARS,Colour candidate; QSO pair; has follow-up spectrum/0.470/1.859
SDSS J122332.63+412939.2,185.8891,41.49511,PUB,,2010AJ....140..403I,TRUE,0.804,,,,,,QUASAR,,,,18.36,FALSE,TRUE,0.1,,FALSE,,Colour candidate; Not QSO; has follow-up spectrum
SDSS J123140.73+395722.9,187.9176,39.95619,PUB,,2010AJ....140..403I,TRUE,1.572,,,,,,QUASAR,,,,11.63,FALSE,FALSE,,,TRUE,QUASAR+STAR,Colour candidate; QSO+star; has follow-up spectrum
SDSS J123449.46+084320.2,188.7048,8.72001,PUB,,2010AJ....140..403I,TRUE,1.83,,,,,,QUASAR,,,,18.49,FALSE,FALSE,,,TRUE,QUASAR+STAR,Colour candidate; QSO+star; has follow-up spectrum
SDSS J123823.37+463439.1,189.5941,46.57845,PUB,,2010AJ....140..403I,TRUE,1.411,,,,,,QUASAR,,,,17.15,FALSE,FALSE,,,TRUE,PROJECTED QUASARS,Colour candidate; QSO pair; has follow-up spectrum/1.457/1.415
SDSS J125104.28+151144.9,192.7668,15.19787,PUB,,2010AJ....140..403I,TRUE,2.075,,,,,,QUASAR,,,,16.52,FALSE,FALSE,,,TRUE,QUASAR+STAR,Colour candidate; Not QSO; has follow-up spectrum; C.L.: QSO+star based on Gaia proper motions
SDSS J131019.76+401724.2,197.5818,40.28862,PUB,,2010AJ....140..403I,TRUE,2.054,,,,,,QUASAR,,,,10.75,FALSE,FALSE,,,TRUE,QUASAR+STAR,Colour candidate; QSO+star; has follow-up spectrum
SDSS J131339.98+515128.3,198.4166,51.85801,PUB,,2010AJ....140..403I,FALSE,1.875,,,,,,QUASAR,,,,1.05,TRUE,FALSE,,,FALSE,,Colour candidate; SDSS lens; has follow-up spectrum/1.875
SDSS J131403.48+415203.9,198.5141,41.86772,PUB,,2010AJ....140..403I,TRUE,1.845,,,,,,QUASAR,,,,1.8,FALSE,FALSE,,,TRUE,QUASAR+STAR,Colour candidate; No lens object; C.L.: QSO+star based on Gaia proper motions
SDSS J132405.28+282333.5,201.0218,28.39241,PUB,,2010AJ....140..403I,TRUE,0.904,,,,,,QUASAR,,,,2.03,FALSE,FALSE,,,TRUE,QUASAR+STAR,Colour candidate; No lens object; C.L.: QSO+star based on Gaia proper motions
SDSS J133615.14+285911.8,204.0625,28.9849,PUB,,2010AJ....140..403I,TRUE,1.423,,,,,,QUASAR,,,,12.83,FALSE,FALSE,,,TRUE,QUASAR+STAR,Colour candidate; No lens object; C.L.: QSO+star based on Gaia proper motions
SDSS J134150.74+283207.9,205.4608,28.53277,PUB,,2010AJ....140..403I,TRUE,1.376,,,,,,QUASAR,,,,20.07,FALSE,FALSE,,,TRUE,QUASAR+STAR,Colour candidate; No lens object; C.L.: Must be star companion since it is in M3
SDSS J134533.26+113045.2,206.3878,11.51138,PUB,,2010AJ....140..403I,TRUE,1.355,,,,,,QUASAR,,,,9.77,FALSE,FALSE,,,TRUE,QUASAR+STAR,Colour candidate; QSO+star; has follow-up spectrum
SDSS J134929.84+122706.9,207.3746,12.45218,PUB,,2010AJ....140..403I,FALSE,1.722,,,,,,QUASAR,,,,2.99,TRUE,FALSE,,,FALSE,,Colour candidate; SDSS lens; has follow-up spectrum/1.722
SDSS J140530.91+350319.5,211.3759,35.05659,PUB,,2010AJ....140..403I,TRUE,1.599,,,,,,QUASAR,,,,19.02,FALSE,FALSE,,,TRUE,PROJECTED QUASARS,Colour candidate; QSO pair; has follow-up spectrum/0.584/1.603
SDSS J140951.68+384406.1,212.4636,38.73666,PUB,,2010AJ....140..403I,TRUE,1.675,,,,,,QUASAR,,,,15.12,FALSE,FALSE,,,TRUE,QUASAR+STAR,Colour candidate; QSO+star; has follow-up spectrum
SDSS J141348.55+475113.4,213.4517,47.85363,PUB,,2010AJ....140..403I,TRUE,2.175,,,,,,QUASAR,,,,2.98,FALSE,FALSE,,,TRUE,QUASAR+STAR,Colour candidate; No lens object; C.L.: QSO+star based on Gaia proper motions
SDSS J141938.37+125227.0,214.9087,12.87509,PUB,,2010AJ....140..403I,TRUE,1.929,,,,,,QUASAR,,,,10.39,FALSE,TRUE,0.25,,FALSE,,Colour candidate; No lens object
SDSS J141951.10+474350.6,214.9629,47.73166,PUB,,2010AJ....140..403I,TRUE,1.563,,,,,,QUASAR,,,,6.76,FALSE,FALSE,,,TRUE,QUASAR+STAR,Colour candidate; No lens object; C.L.: QSO+star based on Gaia proper motions
SDSS J142815.63+095443.5,217.0652,9.91226,PUB,,2010AJ....140..403I,TRUE,1.467,,,,,,QUASAR,,,,1.63,FALSE,TRUE,0.8,,FALSE,,Colour candidate; No lens object
SDSS J143307.88+342315.9,218.2831,34.38791,PUB,,2010AJ....140..403I,TRUE,1.95,,,,,,QUASAR,,,,2.1,FALSE,FALSE,,,TRUE,QUASAR+STAR,Colour candidate; No lens object; C.L.: QSO+star based on Gaia proper motions
SDSS J143624.30+353709.4,219.0989,35.61902,PUB,,2010AJ....140..403I,TRUE,0.767,,,,,,QUASAR,,,,13.41,FALSE,FALSE,,,TRUE,QUASAR+STAR,Colour candidate; QSO+star; has follow-up spectrum
SDSS J143715.91+101010.1,219.3162,10.16925,PUB,,2010AJ....140..403I,TRUE,1.022,,,,,,QUASAR,,,,1.76,FALSE,FALSE,,,TRUE,QUASAR+STAR,Colour candidate; No lens object; C.L.: QSO+star based on Gaia proper motions
SDSS J144410.84+304809.6,221.0436,30.8017,PUB,,2010AJ....140..403I,TRUE,1.731,,,,,,QUASAR,,,,11.53,FALSE,FALSE,,,TRUE,QUASAR+STAR,Colour candidate; No lens object; C.L.: QSO+star based on Gaia proper motions
SDSS J151823.05+295925.4,229.5968,29.99069,PUB,,2010AJ....140..403I,TRUE,1.249,,,,,,QUASAR,,,,5.28,FALSE,FALSE,,,TRUE,QUASAR PAIR,"Colour candidate; No lens object, binary QSO, note that nearby object to the North is a star; has follow-up spectrum/1.249"
SDSS J152626.52+413135.5,231.6106,41.5282,PUB,,2010AJ....140..403I,TRUE,2.096,,,,,,QUASAR,,,,12.06,FALSE,FALSE,,,TRUE,PROJECTED QUASARS,Colour candidate; QSO pair; has follow-up spectrum/1.100/2.09
SDSS J153937.74+302023.6,234.9059,30.33897,PUB,,2010AJ....140..403I,TRUE,1.644,,,,,,QUASAR,,,,10.63,FALSE,FALSE,,,TRUE,QUASAR PAIR,Colour candidate; QSO pair; has follow-up spectrum/1.650
SDSS J154515.93+051713.0,236.3156,5.28917,PUB,,2010AJ....140..403I,TRUE,2.134,,,,,,QUASAR,,,,16.87,FALSE,FALSE,,,TRUE,QUASAR+STAR,Colour candidate; QSO+star; has follow-up spectrum
SDSS J155130.62+375421.3,237.8806,37.90447,PUB,,2010AJ....140..403I,TRUE,1.448,,,,,,QUASAR,,,,19.97,FALSE,FALSE,,,TRUE,QUASAR+STAR,Colour candidate; QSO+star; has follow-up spectrum
SDSS J155218.09+045635.2,238.075,4.94472,PUB,,2010AJ....140..403I,TRUE,1.567,,,,,,QUASAR,,,,11.69,FALSE,FALSE,,,TRUE,QUASAR PAIR,"Colour candidate; No lens object, binary QSO; has follow-up spectrum/1.567"
SDSS J160127.53+091255.9,240.3647,9.21594,PUB,,2010AJ....140..403I,TRUE,1.765,,,,,,QUASAR,,,,2.97,FALSE,FALSE,,,TRUE,QUASAR+STAR,Colour candidate; No lens object; C.L.: QSO+star based on Gaia proper motions
SDSS J160602.81+290048.7,241.5121,29.01383,PUB,,2010AJ....140..403I,TRUE,0.77,,,,,,QUASAR,,,,3.45,FALSE,FALSE,,,TRUE,QUASAR PAIR,"Colour candidate; No lens object, binary QSO; has follow-up spectrum/0.770"
SDSS J160614.69+230518.0,241.5614,23.08834,PUB,,2010AJ....140..403I,TRUE,1.206,,,,,,QUASAR,,,,1.37,FALSE,FALSE,,,TRUE,QUASAR+STAR,"Colour candidate; Different SED, not QSO; has follow-up spectrum; C.L.: QSO+star based on Gaia proper motions"
SDSS J161055.42+354404.7,242.7324,35.73652,PUB,,2010AJ....140..403I,TRUE,1.549,,,,,,QUASAR,,,,16.36,FALSE,FALSE,,,TRUE,QUASAR+STAR,Colour candidate; No lens object; C.L.: QSO+star based on Gaia proper motions
SDSS J161526.64+264813.7,243.8603,26.80456,PUB,,2010AJ....140..403I,TRUE,2.179,,,,,,QUASAR,,,,6.74,FALSE,FALSE,,,TRUE,QUASAR+STAR,"Colour candidate; QSO+star, both nearby point sources are stars; has follow-up spectrum"
SDSS J162919.93+231919.9,247.3312,23.32406,PUB,,2010AJ....140..403I,TRUE,0.852,,,,,,QUASAR,,,,17.81,FALSE,FALSE,,,TRUE,QUASAR+STAR,Colour candidate; QSO+star; has follow-up spectrum
SDSS J163520.04+205225.1,248.8323,20.87208,PUB,,2010AJ....140..403I,TRUE,1.775,,,,,,QUASAR,,,,13.61,FALSE,FALSE,,,TRUE,QUASAR PAIR,"Colour candidate; No lens object, different SED, binary QSO; has follow-up spectrum/1.775"
SDSS J164212.07+220049.0,250.5489,22.01208,PUB,,2010AJ....140..403I,TRUE,1.552,,,,,,QUASAR,,,,14.08,FALSE,FALSE,,,TRUE,QUASAR+STAR,Colour candidate; No lens object; C.L.: QSO+star based on Gaia proper motions
SDSS J164302.96+132738.2,250.7617,13.4587,PUB,,2010AJ....140..403I,TRUE,1.526,,,,,,QUASAR,,,,14.28,FALSE,FALSE,,,TRUE,QUASAR+STAR,Colour candidate; No lens object; C.L.: QSO+star based on Gaia proper motions
SDSS J164655.14+194300.8,251.732,19.71823,PUB,,2010AJ....140..403I,TRUE,1.951,,,,,,QUASAR,,,,18.34,FALSE,FALSE,,,TRUE,PROJECTED QUASARS,Colour candidate; QSO pair; has follow-up spectrum/1.470/1.951
SDSS J164723.58+203314.4,251.8487,20.55319,PUB,,2010AJ....140..403I,TRUE,0.814,,,,,,QUASAR,,,,6.55,FALSE,FALSE,,,TRUE,QUASAR+STAR,Colour candidate; No lens object; C.L.: based on Gaia proper motions and new SDSS spectra
SDSS J165156.72+280036.9,252.9868,28.01018,PUB,,2010AJ....140..403I,TRUE,0.862,,,,,,QUASAR,,,,3.38,FALSE,TRUE,0.5,,FALSE,,Colour candidate; QSO+galaxy
SDSS J165326.37+193326.5,253.3595,19.55594,PUB,,2010AJ....140..403I,TRUE,1.534,,,,,,QUASAR,,,,10.45,FALSE,FALSE,,,TRUE,QUASAR+STAR,Colour candidate; No lens object; C.L.: QSO+star based on Gaia proper motions
SDSS J165502.02+260516.5,253.7569,26.08805,PUB,,2010AJ....140..403I,TRUE,1.892,,,,,,QUASAR,,,,9.55,FALSE,FALSE,,,TRUE,QUASAR PAIR,"Colour candidate; SDSS QSO, different SED, QSO pair/1.91/1.904; C.L. do not trust the SDSS redshift, it gets confused because it's a BAL"
SDSS J165609.48+250857.5,254.0384,25.14879,PUB,,2010AJ....140..403I,TRUE,2.165,,,,,,QUASAR,,,,7.84,FALSE,FALSE,,,TRUE,QUASAR+STAR,Colour candidate; QSO+star; has follow-up spectrum
SDSS J170438.29+212149.3,256.1603,21.36547,PUB,,2010AJ....140..403I,TRUE,1.438,,,,,,QUASAR,,,,13.95,FALSE,FALSE,,,TRUE,QUASAR+STAR,Colour candidate; No lens object; C.L.: QSO+star based on Gaia proper motions
SDSS J170555.21+214801.8,256.4797,21.80048,PUB,,2010AJ....140..403I,TRUE,1.249,,,,,,QUASAR,,,,2.18,FALSE,FALSE,,,TRUE,QUASAR+STAR,Colour candidate; No lens object; C.L.: QSO+star based on Gaia proper motions
SDSS J221953.73-010037.5,334.9734,-1.00966,PUB,,2010AJ....140..403I,TRUE,1.7,,,,,,QUASAR,,,,6.14,FALSE,TRUE,0.5,,FALSE,,Colour candidate; No lens object
SDSS J234348.33+000202.8,355.9517,0.03419,PUB,,2010AJ....140..403I,TRUE,1.812,,,,,,QUASAR,,,,2.38,FALSE,TRUE,0.5,,FALSE,,Colour candidate; No lens object
SDSS J024519.65-005113.0,41.33187,-0.85361,PUB,,2010AJ....140..403I,TRUE,1.545,,,,,,QUASAR,,,,1.12,FALSE,TRUE,1.5,,FALSE,,Morphological candidate; QSO+galaxy
SDSS J030556.81+005701.7,46.4867,0.95047,PUB,,2010AJ....140..403I,TRUE,0.893,,,,,,QUASAR,,,,2.09,FALSE,TRUE,0.25,,FALSE,,Morphological candidate; QSO+galaxy
SDSS J074653.03+440351.3,116.7209,44.06424,PUB,,2010AJ....140..403I,FALSE,1.998,,,,,,QUASAR,,,,1.07,TRUE,FALSE,,,FALSE,,Morphological candidate; SDSS lens; has follow-up spectrum
SDSS J074942.51+171512.1,117.4271,17.25336,PUB,,2010AJ....140..403I,TRUE,2.163,,,,,,QUASAR,,,,1.01,FALSE,TRUE,0.25,,FALSE,,Morphological candidate; No lens object
SDSS J080009.98+165509.4,120.0415,16.91927,PUB,,2010AJ....140..403I,TRUE,0.708,,,,,,QUASAR,,,,0.79,FALSE,TRUE,0.25,,FALSE,,Morphological candidate; No lens object
SDSS J080623.70+200631.8,121.5987,20.10883,PUB,,2010AJ....140..403I,FALSE,1.537,,,,,,QUASAR,,,,1.42,TRUE,FALSE,,,FALSE,,Morphological candidate; SDSS lens; has follow-up spectrum
SDSS J082312.13+264415.7,125.8005,26.73769,PUB,,2010AJ....140..403I,TRUE,1.855,,,,,,QUASAR,,,,1.4,FALSE,TRUE,1.0,,FALSE,,Morphological candidate; QSO+galaxy
SDSS J082341.08+241805.4,125.9211,24.3015,PUB,,2010AJ....140..403I,TRUE,1.811,,,,,,QUASAR,,,,0.58,FALSE,TRUE,2.25,,FALSE,,Morphological candidate; Single QSO; Single QSO; has follow-up spectrum; C.L.: Single QSO conclusion of Inada et al. 2010 is wrong given the two Gaia detections. Possible lens
SDSS J083240.71+060759.3,128.1696,6.13314,PUB,,2010AJ....140..403I,TRUE,0.808,,,,,,QUASAR,,,,1.58,FALSE,TRUE,0.25,,FALSE,,Morphological candidate; No lens object
SDSS J094713.15+024743.6,146.8047,2.79544,PUB,,2010AJ....140..403I,TRUE,0.641,,,,,,QUASAR,,,,1.57,FALSE,TRUE,0.25,,FALSE,,Morphological candidate; No lens object
SDSS J095237.05+290834.6,148.1543,29.14294,PUB,,2010AJ....140..403I,TRUE,1.413,,,,,,QUASAR,,,,4.55,FALSE,FALSE,,,TRUE,QUASAR+GALAXY,Morphological candidate; QSO+galaxy
SDSS J104901.21+121214.1,162.255,12.20391,PUB,,2010AJ....140..403I,TRUE,1.572,,,,,,QUASAR,,,,1.5,FALSE,TRUE,1.5,,FALSE,,Morphological candidate; QSO+unknown(not QSO); has follow-up spectrum
SDSS J105545.44+462839.5,163.9393,46.47763,PUB,,2010AJ....140..403I,FALSE,1.249,,,,,,QUASAR,,,,1.12,TRUE,FALSE,,,FALSE,,Morphological candidate; SDSS lens; has follow-up spectrum
SDSS J110456.56+130711.1,166.2356,13.11975,PUB,,2010AJ....140..403I,TRUE,1.778,,,,,,QUASAR,,,,1.07,FALSE,FALSE,,,TRUE,QUASAR+STAR,Morphological candidate; QSO+star; has follow-up spectrum
SDSS J111816.95+074558.1,169.5706,7.76614,PUB,,2010AJ....140..403I,FALSE,1.736,,,,,,QUASAR,,,,2.26,TRUE,FALSE,,,FALSE,,Morphological candidate; Known lens (PG1115)
SDSS J112508.26+303141.3,171.2844,30.52813,PUB,,2010AJ....140..403I,TRUE,1.96,,,,,,QUASAR,,,,0.43,FALSE,TRUE,0.25,,FALSE,,Morphological candidate; Single QSO
SDSS J113831.39+151215.3,174.6307,15.20425,PUB,,2010AJ....140..403I,TRUE,0.659,,,,,,QUASAR,,,,0.5,FALSE,TRUE,0.25,,FALSE,,Morphological candidate; Sngle QSO
SDSS J114217.47+451447.7,175.5727,45.24658,PUB,,2010AJ....140..403I,TRUE,1.782,,,,,,QUASAR,,,,3.93,FALSE,FALSE,,,TRUE,QUASAR+STAR,Morphological candidate; QSO+star; has follow-up spectrum
SDSS J114443.69+350539.6,176.182,35.09433,PUB,,2010AJ....140..403I,TRUE,0.604,,,,,,QUASAR,,,,0.79,FALSE,TRUE,0.25,,FALSE,,Morphological candidate; Single QSO
SDSS J115619.49+460313.8,179.0812,46.05383,PUB,,2010AJ....140..403I,TRUE,1.235,,,,,,QUASAR,,,,0.44,FALSE,TRUE,0.25,,FALSE,,Morphological candidate; Single QSO
SDSS J115800.91+120439.4,179.5037,12.07761,PUB,,2010AJ....140..403I,TRUE,1.615,,,,,,QUASAR,,,,1.84,FALSE,TRUE,1.25,,FALSE,,Morphological candidate; QSO+galaxy
SDSS J120118.92+401318.1,180.3288,40.22169,PUB,,2010AJ....140..403I,TRUE,1.933,,,,,,QUASAR,,,,1.54,TRUE,FALSE,,,FALSE,,Morphological candidate; QSO+galaxy; C.L.: see 2022A&A...659A.140C in which this is confirmed as a lensed quasar
SDSS J120239.66+455429.7,180.6652,45.90824,PUB,,2010AJ....140..403I,TRUE,1.071,,,,,,QUASAR,,,,0.4,FALSE,TRUE,0.25,,FALSE,,Morphological candidate; Single QSO
SDSS J120348.93+325542.5,180.9538,32.92847,PUB,,2010AJ....140..403I,TRUE,1.217,,,,,,QUASAR,,,,0.47,FALSE,TRUE,0.25,,FALSE,,Morphological candidate; Single QSO
SDSS J120730.01+125057.6,181.875,12.84933,PUB,,2010AJ....140..403I,TRUE,0.752,,,,,,QUASAR,,,,0.54,FALSE,TRUE,0.25,,FALSE,,Morphological candidate; Single QSO
SDSS J120912.45+143602.3,182.3018,14.60063,PUB,,2010AJ....140..403I,TRUE,1.497,,,,,,QUASAR,,,,0.42,FALSE,TRUE,0.25,,FALSE,,Morphological candidate; Single QSO
SDSS J121357.15+083202.2,183.4881,8.53394,PUB,,2010AJ....140..403I,TRUE,0.811,,,,,,QUASAR,,,,0.41,FALSE,TRUE,0.25,,FALSE,,Morphological candidate; Single QSO
SDSS J122848.03+151018.4,187.2001,15.17177,PUB,,2010AJ....140..403I,TRUE,1.118,,,,,,QUASAR,,,,0.4,FALSE,TRUE,0.25,,FALSE,,Morphological candidate; Single QSO
