name,ra,dec,access,imagename,paper_id,flag_discovery,z_source,z_source_secure,flag_zsource,z_lens,z_lens_secure,flag_zlens,source_type,lens_type,n_img,image_conf,image_sep,flag_confirmed,flag_candidate,score,original_score,flag_contaminant,contaminant_type,info
SDSSJ1332+0347,203.09425,3.79442,PUB,,2007AJ....133..214M,True,1.445,True,True,0.191,True,True,QUASAR,GALAXY,2.0,,1.12,True,,,,,,
