name,ra,dec,access,imagename,paper_id,flag_discovery,z_source,z_source_secure,flag_zsource,z_lens,z_lens_secure,flag_zlens,source_type,lens_type,n_img,image_conf,image_sep,flag_confirmed,flag_candidate,candidate_score,original_score,flag_contaminant,contaminant_type,info
SDSS J171334.41+553050.3,258.3946,55.51363,PUB,,2008AJ....135..496I,TRUE,1.276,,,,,,QUASAR,,,,5.84,FALSE,FALSE,,,TRUE,QUASAR+STAR,Colour candidate; QSO+star; has follow-up spectrum
SDSS J172633.52+530300.4,261.6395,53.05033,PUB,,2008AJ....135..496I,TRUE,0.654,,,,,,QUASAR,,,,1.7,FALSE,FALSE,,,TRUE,QUASAR+STAR,Colour candidate; No lensing object; C.L.: QSO + star based on Gaia proper motions
SDSS J172806.78+582039.2,262.0323,58.34433,PUB,,2008AJ....135..496I,TRUE,2.011,,,,,,QUASAR,,,,15.46,FALSE,FALSE,,,TRUE,QUASAR+STAR,Colour candidate; QSO+star; has follow-up spectrum
SDSS J203845.35+005532.1,309.6904,0.92687,PUB,,2008AJ....135..496I,TRUE,1.903,,,,,,QUASAR,,,,14.32,FALSE,TRUE,0.25,,FALSE,,"Colour candidate; No lensing object, different SED; has follow-up spectrum"
SDSS J203955.67-054102.8,309.9818,-5.68159,PUB,,2008AJ....135..496I,TRUE,1.46,,,,,,QUASAR,,,,18.08,FALSE,TRUE,0.25,,FALSE,,Colour candidate; No lensing object
SDSS J204030.52-003015.9,310.1275,-0.50366,PUB,,2008AJ....135..496I,TRUE,1.549,,,,,,QUASAR,,,,6.04,FALSE,FALSE,,,TRUE,QUASAR+STAR,Colour candidate; No lensing object; C.L.: QSO + star based on Gaia
SDSS J204113.41-060158.5,310.3073,-6.03159,PUB,,2008AJ....135..496I,TRUE,1.432,,,,,,QUASAR,,,,14.19,FALSE,FALSE,,,TRUE,PROJECTED QUASARS,Colour candidate; QSO pair; has follow-up spectrum/(0.830/1.432)
SDSS J210706.22-062506.7,316.7761,-6.41804,PUB,,2008AJ....135..496I,TRUE,1.577,,,,,,QUASAR,,,,3.71,FALSE,FALSE,,,TRUE,QUASAR+STAR,Colour candidate; No lensing object; C.L.: QSO + star based on Gaia
SDSS J210946.73+105601.0,317.4436,10.9334,PUB,,2008AJ....135..496I,TRUE,1.628,,,,,,QUASAR,,,,7.53,FALSE,FALSE,,,TRUE,QUASAR+STAR,Colour candidate; QSO+star; has follow-up spectrum
SDSS J211102.60+105038.3,317.7604,10.84525,PUB,,2008AJ....135..496I,TRUE,1.897,,,,,,QUASAR,,,,9.67,FALSE,FALSE,,,TRUE,QUASAR PAIR,Colour candidate; QSO pair (different SED); has follow-up spectrum/(1.897)
SDSS J211230.33-063332.1,318.1242,-6.55881,PUB,,2008AJ....135..496I,TRUE,1.554,,,,,,QUASAR,,,,15.21,FALSE,FALSE,,,TRUE,PROJECTED QUASARS,Colour candidate; QSO pair/(0.551)
SDSS J211610.83+111429.0,319.0446,11.24058,PUB,,2008AJ....135..496I,TRUE,1.076,,,,,,QUASAR,,,,6.83,FALSE,TRUE,0.25,,FALSE,,Colour candidate; Different SED; has follow-up spectrum
SDSS J212429.83-004727.0,321.1265,-0.79058,PUB,,2008AJ....135..496I,TRUE,1.614,,,,,,QUASAR,,,,16.26,FALSE,TRUE,0.25,,FALSE,,Colour candidate; Different SED; has follow-up spectrum
SDSS J212906.23-071613.3,322.2761,-7.27019,PUB,,2008AJ....135..496I,TRUE,1.213,,,,,,QUASAR,,,,1.79,FALSE,FALSE,,,TRUE,QUASAR+STAR,Colour candidate; QSO+star; C.L. supported by Gaia proper motions
SDSS J212956.44-005150.4,322.4854,-0.86427,PUB,,2008AJ....135..496I,TRUE,1.112,,,,,,QUASAR,,,,2.68,FALSE,FALSE,,,TRUE,QUASAR+STAR,Colour candidate; No lensing object; C.L.: likely quasar+star given Gaia proper motion
SDSS J213414.01-004533.1,323.5587,-0.75662,PUB,,2008AJ....135..496I,TRUE,1.535,,,,,,QUASAR,,,,18.59,FALSE,FALSE,,,TRUE,QUASAR+STAR,Colour candidate; Different SED; has follow-up spectrum; SDSS spectra show star+quasar
SDSS J213639.11+114731.8,324.1656,11.79287,PUB,,2008AJ....135..496I,TRUE,1.518,,,,,,QUASAR,,,,19.47,FALSE,FALSE,,,TRUE,QUASAR+STAR,Colour candidate; Different SED; has follow-up spectrum; C.L.: QSO + star based on Gaia
SDSS J220256.32-092556.7,330.7361,-9.43319,PUB,,2008AJ....135..496I,TRUE,0.723,,,,,,QUASAR,,,,11.71,FALSE,FALSE,,,TRUE,QUASAR+STAR,Colour candidate; Different SED; has follow-up spectrum; C.L.: QSO + star based on Gaia
SDSS J222504.14+123814.5,336.2655,12.63744,PUB,,2008AJ....135..496I,TRUE,1.549,,,,,,QUASAR,,,,12.08,FALSE,FALSE,,,TRUE,QUASAR+STAR,Colour candidate; QSO+star; has follow-up spectrum
SDSS J222822.17-005943.5,337.0923,-0.99622,PUB,,2008AJ....135..496I,TRUE,2.172,,,,,,QUASAR,,,,5.82,FALSE,FALSE,,,TRUE,QUASAR+STAR,Colour candidate; QSO+star; has follow-up spectrum
SDSS J223219.23+140017.0,338.0805,14.00411,PUB,,2008AJ....135..496I,TRUE,0.725,,,,,,QUASAR,,,,5.16,FALSE,FALSE,,,TRUE,QUASAR+STAR,Colour candidate; QSO+star; has follow-up spectrum
SDSS J230250.85+143203.2,345.7119,14.53356,PUB,,2008AJ....135..496I,TRUE,0.654,,,,,,QUASAR,,,,4.71,FALSE,TRUE,0.1,,FALSE,,Colour candidate; Different SED; has follow-up spectrum
SDSS J230951.18-094016.3,347.462,-9.66869,PUB,,2008AJ....135..496I,TRUE,1.572,,,,,,QUASAR,,,,20.04,FALSE,TRUE,0.5,,FALSE,,Colour candidate; Different SED; has follow-up spectrum
SDSS J231152.83+145455.0,347.9691,14.91701,PUB,,2008AJ....135..496I,TRUE,1.261,,,,,,QUASAR,,,,14.17,FALSE,TRUE,0.1,,FALSE,,Colour candidate; QSO+star
SDSS J235108.66+134322.6,357.7861,13.72269,PUB,,2008AJ....135..496I,TRUE,1.218,,,,,,QUASAR,,,,1.86,FALSE,FALSE,,,TRUE,QUASAR+STAR,Colour candidate; No lensing object; C.L.: QSO + star based on Gaia
SDSS J235924.73+152541.6,359.8532,15.42859,PUB,,2008AJ....135..496I,TRUE,1.574,,,,,,QUASAR,,,,3.09,FALSE,TRUE,0.1,,FALSE,,Colour candidate; No lensing object
