name,ra,dec,imagename,paper_id,flag_discovery,redshift_source,redshift_source_secure,flag_source_redshift,redshift_lens,redshift_lens_secure,flag_lens_redshift,n_images,image_configuration,image_separation,lens_type,source_type,flag_confirmed,flag_contaminant,contaminant_type,flag_candidate,candidate_score,original_score,uploader_comment,other_comment
DESI-343.0402-04.2187,343.04024,-4.2187,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,3.0,A,,
DESI-344.5567+17.1506,344.55669,17.1506,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,3.0,A,,
DESI-345.0719+22.2249,345.0719,22.2249,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,3.0,A,,
DESI-345.8609+23.4760,345.860939999999,23.476,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,3.0,A,,
DESI-346.7668-13.3744,346.76676,-13.3744,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,3.0,A,,
DESI-347.0926-02.1923,347.0926,-2.1923,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,3.0,A,,
DESI-347.7824+05.4971,347.78242,5.4971,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,3.0,A,,
DESI-351.7484+20.4496,351.74836,20.4496,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,3.0,A,,
DESI-353.4836-14.3846,353.48355,-14.3846,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,3.0,A,,
DESI-353.5287-07.7712,353.5287,-7.7712,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,3.0,A,,
DESI-355.2727-57.2679,355.2727,-57.2679,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,3.0,A,,
DESI-356.7894-62.7765,356.7894,-62.7765,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,3.0,A,,
DESI-359.7003-61.4330,359.7003,-61.433,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,3.0,A,,
DESI-004.0930-09.1126,4.093,-9.1126,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-004.2564-10.1530,4.25643,-10.1529999999999,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-004.8654+32.0834,4.8654,32.0834,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-005.2593-26.5437,5.2593,-26.5437,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-008.0382-11.7536,8.03824,-11.7536,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-009.5789-22.7448,9.57889,-22.7448,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-010.9823-38.8884,10.9822899999999,-38.8884,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-011.3586-34.2832,11.35862,-34.2832,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-013.2126-24.3469,13.2126,-24.3469,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-013.8104-15.9165,13.81035941,-15.91645986,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-014.1400-29.2327,14.1400399999999,-29.2327,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-014.3122+21.6428,14.31215,21.6428,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-014.6685+05.7665,14.66851,5.7665,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-014.7995-22.0867,14.7995399999999,-22.0867,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-015.2049+18.3077,15.20492,18.3077,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-015.4982-21.4487,15.49824,-21.4487,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-015.7396-29.1895,15.73959,-29.1895,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-015.9372+27.1025,15.93721,27.1025,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-016.1300-19.8697,16.13,-19.8697,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-016.3170+01.4392,16.3169799999999,1.4392,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-016.5259-31.0774,16.52585,-31.0774,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-016.5369-37.0055,16.5369,-37.0055,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-018.7209-25.2845,18.72092,-25.2845,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-020.7960+30.9619,20.79597,30.9619,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-021.1715-06.9096,21.17149,-6.9096,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-023.0157-16.0040,23.01574,-16.004,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-024.7188-16.8552,24.7188,-16.8552,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-025.7083-19.7918,25.70834,-19.7918,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-025.9390-26.2946,25.93902,-26.2946,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-026.7621-01.9526,26.7621099999999,-1.9526,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-027.4483+12.4652,27.44829,12.4652,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-027.5036+27.4267,27.50359,27.4267,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-027.8944+05.1619,27.89437,5.1619,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-027.9100-24.4413,27.91002,-24.4413,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-028.6096-23.4067,28.60962,-23.4067,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-029.3219+25.4699,29.3219,25.4699,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-029.9198-24.0197,29.91982636,-24.01971638,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-030.4360-27.6618,30.43604,-27.6617,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-030.5443-01.3779,30.54434852,-1.377866779,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-031.0343-29.3024,31.03428,-29.3024,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-033.4120-28.2374,33.41198,-28.2374,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-033.4558+14.1537,33.45582,14.1537,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-033.8095-29.1570,33.80965,-29.15725,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-034.0760+02.9333,34.07601,2.9333,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-034.5995-01.9843,34.59952,-1.9843,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-034.7077-14.7784,34.70768969,-14.77836052,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-035.0142+02.7345,35.0141799999999,2.7345,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-036.0843-31.9371,36.08429,-31.9371,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-037.0680-29.3960,37.06797,-29.396,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-037.7246+20.8596,37.72456,20.8596,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-038.5455-35.7895,38.54553,-35.7895,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-038.6407-14.8060,38.64065,-14.806,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-039.7648-30.8467,39.76481433,-30.84673025,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-040.7511-19.8931,40.75105385,-19.89311508,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-041.1456-17.2445,41.1456,-17.2445,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-042.2860-28.3551,42.28602257,-28.35513542,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-042.3475+16.8733,42.34750281,16.87329888,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-042.5350+00.1379,42.53504,0.1379,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-042.8971-12.3337,42.89709,-12.3337,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-044.1841-09.2468,44.18405,-9.2468,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-044.3830-23.3527,44.38302737,-23.35266721,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-044.5235-34.8959,44.5235,-34.8959,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-045.5878-04.3899,45.5878,-4.3899,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-046.4172-29.5712,46.41722,-29.5712,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-047.1385-17.6676,47.13846084,-17.66761632,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-047.3494-30.1968,47.34937,-30.1968,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-047.4380-14.6211,47.43797,-14.6211,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-048.6263-09.5613,48.62629,-9.5613,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-048.6484-21.4665,48.6484,-21.4665,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-048.9389-29.9643,48.9389,-29.9643,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-050.7649-27.5687,50.76493,-27.5687,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-051.2051-10.3481,51.20514,-10.3481,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-053.7319-19.9224,53.73185988,-19.92242643,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-054.7129-14.1391,54.7129,-14.1391,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-054.9589-00.1356,54.9588599999999,-0.1356,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-055.0363-25.7609,55.0363,-25.7609,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-055.8328-16.2951,55.83275,-16.2951,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-056.2001-20.9116,56.20009,-20.9116,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-057.5232-13.1978,57.52319,-13.1978,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-058.8732-36.5641,58.8732,-36.5641,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-060.9086-07.3160,60.9086,-7.316,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-061.6770-23.3205,61.67697,-23.3205,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-061.6880-15.0482,61.68802833,-15.0482131999999,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-062.2475-05.9982,62.24745,-5.9982,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-062.7834-22.9431,62.7834,-22.9431,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-063.3879-16.8328,63.3878699999999,-16.8328,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-063.6168-19.9192,63.61684,-19.9192,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-065.2568-21.6299,65.2568,-21.6299,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-065.3372-29.8915,65.33715,-29.8915,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-065.5808-26.9514,65.58076,-26.9514,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-066.2134-23.1960,66.2134,-23.1959999999999,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-068.3176-41.0553,68.31763,-41.0553,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-069.9349-04.6098,69.93491,-4.6098,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-071.2400-07.6007,71.24,-7.6007,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-071.5624-20.0285,71.56239,-20.0285,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-071.8657-02.8613,71.86566691,-2.861252344,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-072.0528-30.3308,72.0528,-30.3308,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-073.4865-21.3622,73.48653384,-21.3621609,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-078.3580-21.4717,78.358,-21.4717,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-087.1036-29.8510,87.10359134,-29.85104392,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-089.6411-28.7418,89.6411,-28.7418,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-091.2815-33.8949,91.28152314,-33.89494314,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-101.4601+48.5810,101.46005,48.581,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-110.6705+52.2273,110.67051,52.2273,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-115.6174+16.6039,115.617389999999,16.6039,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-115.8731+50.8031,115.87305,50.8031,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-116.9217+26.8160,116.9217,26.816,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-121.8813+44.1801,121.88127,44.1801,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-122.9433+00.9701,122.943289999999,0.9701,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-128.8049+41.1131,128.80485,41.1131,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-129.6057+30.2873,129.60565,30.2873,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-130.7280-02.0271,130.72795,-2.0271,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-131.3340-00.9157,131.33399,-0.9157,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-132.6382+40.6196,132.6382,40.6196,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-133.3800+23.3652,133.38001,23.3652,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-134.1503+23.8641,134.1503,23.8641,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-136.4227+34.8998,136.42274,34.8998,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-136.9765+00.9590,136.97645,0.959,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-137.4367+22.4354,137.4367,22.4354,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-138.0524+33.3767,138.05235,33.3767,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-139.8960+30.5323,139.895989999999,30.5323,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-147.7529+08.4157,147.75288,8.4157,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-151.9618+04.6107,151.96181,4.6107,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-154.4431-04.0841,154.44305,-4.0841,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-157.4831-05.4213,157.48305,-5.4213,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-158.2306+75.3149,158.23056,75.3149,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-159.3007+04.5911,159.3007,4.5911,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-159.7672-08.9316,159.76723,-8.9316,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-161.8206+27.9906,161.82064,27.9906,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-162.2464+10.5049,162.24636,10.5049,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-162.6485+19.9352,162.64846,19.9352,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-166.1262-08.6326,166.12622,-8.6326,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-174.0622+41.0525,174.0622,41.0525,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-175.7970-01.6598,175.7969666,-1.659827033,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-176.2391+30.5580,176.23911,30.558,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-179.5944+72.4798,179.59436,72.4798,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-179.8536-05.1806,179.85355,-5.1806,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-180.7746+69.8060,180.774639999999,69.806,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-181.0606+13.2918,181.0606,13.2918,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-181.5279+30.1133,181.5279,30.1133,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-184.9201+44.8673,184.9201,44.8673,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-184.9250+00.8409,184.924989999999,0.8409,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-185.0208+26.4909,185.020789999999,26.4909,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-186.7661+28.0517,186.76605,28.0517,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-188.3339+14.1325,188.333949,14.13251659,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-189.5574+27.3029,189.5574,27.3029,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-190.4916+03.7894,190.4916,3.7894,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-191.3160+19.0924,191.31603,19.0924,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-192.0695+07.7162,192.0695,7.7162,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-200.0505-08.5058,200.05052,-8.5058,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-200.8958+06.1545,200.89584,6.1545,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-202.9388+51.5753,202.93884,51.5753,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-203.8331-08.4487,203.83308,-8.4487,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-209.6224+16.9285,209.6223585,16.92852914,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-214.8006+53.4366,214.800629999999,53.4366,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-214.8651-04.0003,214.865133099999,-4.000321502,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-218.0748+07.0556,218.0748,7.0556,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-219.2455+29.6141,219.24552,29.6141,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-220.4044+50.2463,220.40443,50.2463,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-223.1039+48.4711,223.10391,48.4711,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-224.3857-01.9882,224.3857068,-1.98818608699999,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-225.4050+52.1417,225.40496,52.1417,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-228.0786+20.8316,228.07856,20.8316,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-228.8268+63.2724,228.826779999999,63.2724,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-231.2874+42.4646,231.2874,42.4646,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-231.4998+08.7774,231.49978,8.7774,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-231.8201+12.9511,231.82011,12.9511,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-233.7453+01.3400,233.7453,1.34,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-234.4783+14.7232,234.478329999999,14.7232,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-236.0113+26.1712,236.011324899999,26.17117109,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-236.3307+16.2141,236.330679999999,16.2141,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-236.4854+10.0292,236.48541,10.0292,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-236.5553+35.0802,236.55532,35.0802,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-244.3589+20.7108,244.35887,20.7108,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-244.5899+53.1871,244.589939999999,53.1871,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-255.6529+28.5791,255.652879999999,28.5791,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-257.4348+31.9046,257.434789999999,31.9046,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-259.0541+28.5928,259.0541,28.5928,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-259.7428+11.2635,259.7428,11.2635,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-267.2985+23.5101,267.2985,23.5101,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-269.7333+29.0742,269.7333,29.0742,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-269.7858+41.9039,269.7857944,41.90387109,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-273.4736+34.7448,273.47357,34.7448,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-285.9297+52.4182,285.9297,52.4182,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-293.9927+58.1525,293.99269,58.1525,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-311.4249-10.6762,311.42486,-10.6762,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-313.9780+08.7331,313.978039999999,8.7331,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-332.7233-40.9782,332.723255899999,-40.97821311,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-335.2155+00.9713,335.215470899999,0.9712948532,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-335.2291-11.4857,335.229079999999,-11.4857,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-337.2103+14.9081,337.21027,14.9081,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-342.1516+20.2529,342.1516,20.2529,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-344.6262-58.6910,344.6261895,-58.69101681,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-353.4326-03.4619,353.4326,-3.4619,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-353.6004+17.9899,353.6004,17.9899,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
DESI-354.0428-02.1264,354.0427573,-2.126402438,,2021ApJ...909...27H,True,,,,,,,,,,,,False,False,,True,2.25,B,,
